|||Sütunlar||||||||||||||||||||||||||
Satırlar|||Ankara(Akyurt)-1872|Ankara(Altındağ)-1130|Ankara(Ayaş)-1157|Ankara(Bala)-1167|Ankara(Beypazarı)-1187|Ankara(Elmadağ)-1302|Ankara(Etimesgut)-1922|Ankara(Evren)-1924|Ankara(Gölbaşı)-1744|Ankara(Güdül)-1365|Ankara(Haymana)-1387|Ankara(Kahramankazan)-1815|Ankara(Kalecik)-1427|Ankara(Kazan)-1815|Ankara(Keçiören)-1745|Ankara(Kızılcahamam)-1473|Ankara(Mamak)-1746|Ankara(Nallıhan)-1539|Ankara(Polatlı)-1578|Ankara(Pursaklar)-2034|Ankara(Sincan)-1747|Ankara(Yenimahalle)-1723|Ankara(Çamlıdere)-1227|Ankara(Çankaya)-1231|Ankara(Çubuk)-1260|Ankara(Şereflikoçhisar)-1658|
|||||||||||||||||||||||||||||
|||||||||||||||||||||||||||||
|01.45.11.02.01. (Koyun (Yerli Ve Diğerleri), Canlı, 6 Aydan Küçük (Dişi Ve Erkek), Kuzu)|2004|525.0|0.0|360.0|7600.0|7000.0|209.0|0.0|300.0|4730.0|0.0|6000.0||2500.0|3000.0|0.0|600.0|0.0|560.0|4500.0||250.0|0.0|3200.0|0.0|1580.0|7000.0|
||2005|515.0|0.0|350.0|7400.0|5000.0|210.0|0.0|200.0|5284.0|0.0|5800.0||3000.0|3200.0|0.0|550.0|0.0|460.0|3000.0||524.0|0.0|3500.0|0.0|1540.0|5000.0|
||2006|500.0|850.0|330.0|7300.0|3500.0|220.0|0.0|200.0|6484.0|0.0|5750.0||3000.0|3100.0|0.0|400.0|0.0|370.0|3500.0||500.0|0.0|1450.0|0.0|1560.0|5000.0|
||2007|620.0|100.0|2580.0|12300.0|4000.0|180.0|0.0|80.0|4730.0|1480.0|20000.0||1725.0|2400.0|0.0|300.0|0.0|412.0|3510.0||278.0|0.0|800.0|0.0|1500.0|4750.0|
||2008|150.0|0.0|2570.0|0.0|4500.0|155.0|0.0|90.0|4730.0|1470.0|20010.0||3082.0|2800.0|0.0|800.0|0.0|841.0|3550.0||295.0|0.0|500.0|0.0|2100.0|4751.0|
||2009|145.0|50.0|950.0|0.0|3987.0|150.0|20.0|250.0|4525.0|3675.0|18000.0||1894.0|2920.0|200.0|600.0|650.0|880.0|4000.0|100.0|997.0|400.0|600.0|100.0|2010.0|3200.0|
||2010|150.0|100.0|850.0|658.0|0.0|70.0|50.0|180.0|8770.0|1035.0|19000.0||1325.0|700.0|100.0|1000.0|500.0|682.0|600.0|200.0|185.0|100.0|50.0|200.0|1350.0|4000.0|
||2011|140.0|0.0|640.0|1617.0|20.0|189.0|60.0|190.0|10737.0|500.0|7300.0||1300.0|50.0|110.0|400.0|23.0|625.0|300.0|160.0|170.0|137.0|10.0|200.0|1400.0|2950.0|
||2012|15.0|150.0|645.0|1812.0|400.0|200.0|0.0|170.0|10720.0|750.0|7430.0||2300.0|75.0|190.0|1238.0|30.0|612.0|500.0|300.0|569.0|135.0|11.0|700.0|1526.0|2140.0|
||2013|1020.0|200.0|1750.0|1911.0|450.0|280.0|0.0|120.0|6050.0|300.0|10030.0||3000.0|70.0|170.0|1288.0|50.0|625.0|490.0|400.0|570.0|159.0|12.0|1000.0|1500.0|2720.0|
||2014|310.0|300.0|617.0|3311.0|405.0|240.0|420.0|240.0|9595.0|150.0|10015.0||3340.0|1200.0|60.0|1015.0|78.0|655.0|400.0|350.0|800.0|0.0|135.0|0.0|850.0|1000.0|
||2015|320.0|350.0|620.0|4100.0|490.0|260.0|500.0|60.0|9585.0|900.0|11000.0||3764.0|600.0|57.0|623.0|138.0|790.0|710.0|340.0|506.0|0.0|40.0|0.0|1050.0|500.0|
||2016|231.0|370.0|650.0|4211.0|250.0|240.0|400.0|20.0|8520.0|855.0|23500.0||5410.0|702.0|60.0|150.0|162.0|1895.0|750.0|329.0|450.0|0.0|30.0|0.0|995.0|1050.0|
||2017|22.0|360.0|1515.0|10233.0|251.0|811.0|0.0|101.0|73.0|905.0|25000.0|69.0|683.0||50.0|32.0|155.0|315.0|600.0|660.0|336.0|738.0|350.0|1502.0|47.0|75.0|
||2018|67.0|350.0|1580.0|11247.0|253.0|10.0|152.0|20.0|70.0|2133.0|25500.0|491.0|109.0||50.0|0.0|200.0|1396.0|900.0|460.0|73.0|810.0|400.0|1340.0|25.0|210.0|
||2019|0.0|830.0|1650.0|35254.0|252.0|327.0|0.0|255.0|1735.0|660.0|27750.0|1850.0|60.0||130.0|100.0|240.0|420.0|950.0|450.0|77.0|0.0|350.0|5060.0|125.0|211.0|
||2020|0.0|840.0|2000.0|6050.0|289.0|5.0|0.0|191.0|1790.0|489.0|13700.0|9300.0|116.0||2250.0|77.0|65.0|2340.0|1900.0|505.0|580.0|1000.0|455.0|350.0|178.0|3500.0|
||2021|191.0|895.0|2500.0|8050.0|60.0|2000.0|322.0|1352.0|440.0|506.0|16100.0|12200.0|116.0||2710.0|139.0|4095.0|2040.0|2000.0|341.0|69.0|175.0|460.0|1200.0|1832.0|3400.0|
||2022|0.0|661.0|2594.0|4586.0|48.0|2170.0|537.0|550.0|550.0|400.0|15825.0|4500.0|116.0||245.0|89.0|3850.0|1800.0|2200.0|410.0|186.0|125.0|0.0|1103.0|2302.0|29.0|
||2023|0.0|1.0|5210.0|2665.0|22.0|1476.0|203.0|361.0|645.0|389.0|15528.0|1032.0|135.0||366.0|70.0|4179.0|1857.0|5262.0|980.0|1613.0|151.0|0.0|1195.0|1478.0|26.0|
||2024|7.0|22.0|4002.0|2880.0|144.0|1555.0|0.0|79.0|8403.0|380.0|6294.0|1251.0|117.0||261.0|36.0|3784.0|515.0|5883.0|895.0|263.0|72.0|214.0|512.0|1437.0|28.0|
|01.45.11.02.02. (Koyun (Yerli Ve Diğerleri), Canlı, 6 - 12 Ay Arası (Dişi Ve Erkek), Toklu)|2004|1050.0|900.0|450.0|6100.0|1500.0|2084.0|150.0|400.0|8858.0|160.0|5000.0||3500.0|450.0|450.0|1000.0|700.0|3150.0|7000.0||600.0|2100.0|1549.0|700.0|1460.0|12000.0|
||2005|1050.0|900.0|460.0|6300.0|1200.0|1950.0|150.0|500.0|10358.0|200.0|4500.0||3700.0|500.0|440.0|1050.0|710.0|3050.0|8000.0||613.0|2200.0|1700.0|690.0|1350.0|7500.0|
||2006|1300.0|200.0|450.0|6600.0|1000.0|1886.0|140.0|500.0|11558.0|200.0|4000.0||3700.0|450.0|430.0|800.0|700.0|3100.0|8000.0||580.0|2100.0|1050.0|670.0|1380.0|7250.0|
||2007|1200.0|180.0|2100.0|11500.0|1100.0|1486.0|120.0|400.0|8858.0|1290.0|1500.0||1112.0|410.0|360.0|550.0|675.0|2920.0|3500.0||260.0|1850.0|450.0|560.0|1410.0|6248.0|
||2008|1400.0|190.0|2090.0|12000.0|1200.0|1391.0|120.0|410.0|8858.0|1300.0|1450.0||2100.0|420.0|350.0|700.0|680.0|2856.0|3500.0||301.0|1850.0|200.0|580.0|2210.0|5400.0|
||2009|1000.0|400.0|900.0|7001.0|1063.0|1388.0|30.0|550.0|8570.0|3250.0|1400.0||1395.0|520.0|600.0|400.0|1000.0|2718.0|4000.0|100.0|917.0|600.0|50.0|500.0|2120.0|3300.0|
||2010|950.0|300.0|880.0|7004.0|275.0|249.0|50.0|432.0|5520.0|975.0|1500.0||1215.0|675.0|400.0|0.0|800.0|2420.0|850.0|200.0|210.0|660.0|10.0|600.0|1730.0|2100.0|
||2011|700.0|250.0|665.0|9786.0|270.0|317.0|80.0|442.0|6757.0|400.0|1520.0||1155.0|50.0|250.0|2000.0|1273.0|2315.0|450.0|150.0|190.0|1668.0|10.0|600.0|2000.0|2150.0|
||2012|1960.0|400.0|630.0|10837.0|500.0|326.0|100.0|385.0|10850.0|500.0|1650.0||2155.0|75.0|360.0|1425.0|1150.0|2260.0|650.0|200.0|740.0|1618.0|11.0|740.0|2215.0|2012.0|
||2013|1940.0|390.0|1900.0|10739.0|550.0|709.0|80.0|380.0|5500.0|500.0|6530.0||1847.0|400.0|357.0|1395.0|1200.0|1001.0|3660.0|320.0|775.0|1694.0|12.0|1000.0|2204.0|3075.0|
||2014|2110.0|500.0|1791.0|10786.0|498.0|683.0|100.0|530.0|5110.0|250.0|9270.0||2289.0|385.0|380.0|1161.0|1911.0|870.0|500.0|350.0|2303.0|872.0|130.0|988.0|2800.0|800.0|
||2015|2215.0|520.0|1400.0|12100.0|575.0|710.0|0.0|650.0|5130.0|950.0|10100.0||4822.0|568.0|385.0|1054.0|1851.0|1320.0|3900.0|330.0|2180.0|925.0|120.0|1200.0|3400.0|2000.0|
||2016|1328.0|510.0|1450.0|13000.0|1100.0|812.0|100.0|600.0|6400.0|945.0|18100.0||4500.0|631.0|220.0|1150.0|1912.0|1560.0|4100.0|340.0|2320.0|600.0|50.0|1210.0|3420.0|850.0|
||2017|1169.0|500.0|1548.0|19176.0|1101.0|1203.0|417.0|965.0|10030.0|1050.0|22000.0|1758.0|2500.0||280.0|1509.0|1906.0|2311.0|3000.0|542.0|966.0|719.0|650.0|2610.0|945.0|8300.0|
||2018|1064.0|510.0|1400.0|19896.0|1100.0|5451.0|215.0|401.0|2970.0|3050.0|22100.0|1450.0|3271.0||180.0|495.0|1845.0|2871.0|3850.0|690.0|8775.0|995.0|700.0|2000.0|4117.0|12300.0|
||2019|889.0|930.0|1500.0|28650.0|1101.0|5358.0|291.0|540.0|3055.0|2066.0|25300.0|900.0|2900.0||400.0|571.0|2180.0|2751.0|3900.0|688.0|1082.0|1394.0|750.0|730.0|4325.0|12400.0|
||2020|1041.0|924.0|2870.0|6300.0|840.0|6091.0|321.0|422.0|4262.0|1946.0|13500.0|1100.0|3471.0||850.0|251.0|2125.0|1711.0|4800.0|730.0|1310.0|800.0|1050.0|1100.0|4685.0|17500.0|
||2021|3842.0|940.0|3150.0|9470.0|2841.0|9500.0|397.0|1542.0|8740.0|2015.0|16220.0|1920.0|3471.0||971.0|372.0|2324.0|2961.0|5000.0|665.0|6294.0|1357.0|1500.0|4000.0|4948.0|14500.0|
||2022|3074.0|678.0|3164.0|4297.0|2640.0|9700.0|454.0|600.0|7250.0|1750.0|5960.0|1850.0|2322.0||850.0|407.0|2450.0|2740.0|4900.0|683.0|1195.0|1715.0|50.0|3800.0|6216.0|6542.0|
||2023|1208.0|828.0|3817.0|9514.0|2048.0|6190.0|191.0|763.0|7635.0|1482.0|5840.0|7738.0|2374.0||882.0|198.0|2280.0|2373.0|6294.0|743.0|1331.0|1231.0|66.0|10875.0|3992.0|4903.0|
||2024|4117.0|1241.0|3200.0|11500.0|262.0|5975.0|352.0|1461.0|7444.0|1500.0|40717.0|8294.0|2421.0||707.0|330.0|2003.0|3374.0|24614.0|678.0|8263.0|1109.0|200.0|4124.0|3880.0|5100.0|
|01.45.11.02.03. (Koyun (Yerli Ve Diğerleri), Canlı, 12 - 24 Ay Arası (Dişi Ve Erkek), Şişek)|2004|1120.0|300.0|400.0|12200.0|3000.0|3898.0|185.0|300.0|10049.0|150.0|10000.0||3500.0|995.0|400.0|700.0|1500.0|5300.0|12500.0||1650.0|2200.0|750.0|1800.0|1780.0|5000.0|
||2005|1120.0|200.0|410.0|11300.0|3000.0|4200.0|175.0|250.0|17050.0|200.0|9500.0||3700.0|1200.0|400.0|600.0|1490.0|5200.0|15000.0||1470.0|2300.0|1000.0|1810.0|1760.0|5000.0|
||2006|1000.0|200.0|400.0|10800.0|4000.0|4215.0|165.0|250.0|17350.0|200.0|9250.0||3700.0|1110.0|390.0|500.0|1450.0|5000.0|16000.0||900.0|2200.0|1100.0|1780.0|1740.0|5000.0|
||2007|1100.0|230.0|2600.0|10085.0|3900.0|3615.0|140.0|450.0|10049.0|750.0|4000.0||2850.0|750.0|340.0|400.0|1095.0|5010.0|4000.0||300.0|2000.0|650.0|1310.0|1620.0|4850.0|
||2008|1300.0|230.0|2550.0|9500.0|3950.0|3540.0|150.0|480.0|10049.0|780.0|3950.0||1850.0|900.0|330.0|1000.0|1015.0|5050.0|2500.0||410.0|2000.0|300.0|1320.0|2285.0|4000.0|
||2009|1000.0|300.0|976.0|1314.0|3500.0|3536.0|50.0|580.0|9550.0|1950.0|3850.0||2076.0|950.0|1400.0|1000.0|847.0|5121.0|3100.0|100.0|1202.0|700.0|150.0|2750.0|2180.0|2000.0|
||2010|1300.0|140.0|830.0|1316.0|100.0|341.0|130.0|440.0|15500.0|7050.0|10650.0||5256.0|500.0|1100.0|0.0|1600.0|4701.0|3100.0|200.0|2355.0|1450.0|30.0|7000.0|3220.0|4100.0|
||2011|1560.0|200.0|625.0|19352.0|105.0|434.0|80.0|450.0|18975.0|5000.0|9504.0||3791.0|150.0|300.0|2000.0|352.0|4520.0|1050.0|500.0|1850.0|1753.0|40.0|2000.0|2500.0|4150.0|
||2012|1665.0|550.0|620.0|20402.0|500.0|454.0|70.0|596.0|16560.0|5000.0|9650.0||4791.0|200.0|840.0|1786.0|550.0|4405.0|1900.0|200.0|2347.0|1553.0|138.0|1200.0|2700.0|4736.0|
||2013|1850.0|450.0|2300.0|24329.0|550.0|837.0|120.0|400.0|10500.0|2500.0|17000.0||3000.0|220.0|810.0|1603.0|600.0|3617.0|1500.0|300.0|2447.0|1897.0|136.0|8280.0|2726.0|5700.0|
||2014|2750.0|500.0|863.0|22945.0|425.0|745.0|2000.0|936.0|10220.0|420.0|18954.0||3788.0|275.0|435.0|1380.0|1455.0|3330.0|600.0|310.0|3752.0|912.0|150.0|5430.0|2000.0|1500.0|
||2015|2600.0|530.0|600.0|23912.0|525.0|820.0|2100.0|700.0|10250.0|1150.0|19050.0||4652.0|689.0|447.0|1208.0|1565.0|4250.0|900.0|270.0|4050.0|945.0|200.0|5250.0|2500.0|1200.0|
||2016|1854.0|540.0|575.0|24510.0|7170.0|830.0|1700.0|650.0|12600.0|1155.0|25800.0||4900.0|735.0|450.0|1350.0|1610.0|4521.0|1000.0|250.0|5635.0|550.0|60.0|5241.0|2550.0|1350.0|
||2017|1278.0|530.0|992.0|34994.0|7171.0|1302.0|462.0|1127.0|20800.0|1566.0|29000.0|4532.0|3900.0||825.0|1805.0|1600.0|5182.0|4000.0|485.0|1797.0|914.0|810.0|4227.0|8167.0|9640.0|
||2018|1222.0|535.0|940.0|29868.0|7170.0|5684.0|228.0|974.0|3310.0|3566.0|29150.0|3200.0|2167.0||605.0|1245.0|1810.0|3234.0|5800.0|662.0|3009.0|918.0|750.0|3000.0|4368.0|9600.0|
||2019|1414.0|1122.0|1000.0|39987.0|7169.0|7258.0|269.0|1020.0|5310.0|3550.0|46000.0|1430.0|1800.0||550.0|1027.0|2070.0|3120.0|5850.0|659.0|9084.0|1156.0|790.0|6750.0|5102.0|9550.0|
||2020|1585.0|1570.0|3950.0|74050.0|6142.0|6404.0|447.0|501.0|7840.0|3322.0|25000.0|1650.0|2268.0||2315.0|879.0|2495.0|2100.0|6800.0|700.0|4850.0|861.0|960.0|6000.0|5750.0|12500.0|
||2021|2089.0|1620.0|4800.0|86845.0|3098.0|6000.0|535.0|1656.0|14760.0|3421.0|31000.0|2960.0|2268.0||1466.0|1120.0|2651.0|5250.0|7000.0|3672.0|13692.0|845.0|970.0|8000.0|5681.0|11488.0|
||2022|2611.0|1368.0|4730.0|18204.0|3068.0|6450.0|602.0|1386.0|14295.0|3000.0|9395.0|2950.0|1983.0||1325.0|570.0|2952.0|4800.0|7500.0|1570.0|2344.0|853.0|562.0|7350.0|7137.0|11612.0|
||2023|2845.0|1096.0|4715.0|15810.0|2490.0|4436.0|440.0|877.0|14212.0|2457.0|9327.0|2270.0|1933.0||1811.0|459.0|2806.0|3405.0|9686.0|1094.0|1208.0|1293.0|702.0|13109.0|4583.0|11298.0|
||2024|965.0|1201.0|4125.0|22010.0|88.0|4275.0|612.0|621.0|15020.0|2500.0|15000.0|4894.0|2071.0||1458.0|306.0|2397.0|2686.0|6417.0|1000.0|1556.0|679.0|611.0|15067.0|4455.0|12142.0|
|01.45.11.02.04. (Koyun (Yerli Ve Diğerleri), Canlı, 2 Ve Daha Yukarı Yaşta, Dişi Koyun)|2004|3750.0|200.0|970.0|39350.0|18000.0|8573.0|505.0|400.0|8720.0|700.0|40000.0||5000.0|8805.0|350.0|10100.0|2000.0|10600.0|30160.0||1400.0|5650.0|3500.0|3000.0|2220.0|16000.0|
||2005|3750.0|200.0|950.0|42000.0|19500.0|9571.0|500.0|1000.0|11000.0|900.0|38000.0||5300.0|9125.0|340.0|9500.0|2100.0|10500.0|57300.0||1175.0|5750.0|4000.0|2900.0|2100.0|25000.0|
||2006|4000.0|10.0|900.0|38000.0|17000.0|8100.0|480.0|1000.0|11300.0|900.0|38000.0||3515.0|8900.0|330.0|8500.0|2000.0|11000.0|58000.0||1100.0|5600.0|6350.0|2800.0|2150.0|24000.0|
||2007|4750.0|490.0|4200.0|26500.0|18000.0|7286.0|430.0|1500.0|8720.0|1680.0|25000.0||2993.0|7200.0|345.0|6600.0|2010.0|9650.0|18000.0||622.0|5450.0|2500.0|2590.0|2100.0|20150.0|
||2008|4850.0|650.0|4180.0|22000.0|18500.0|7206.0|445.0|1600.0|8720.0|1650.0|24050.0||2444.0|8742.0|340.0|3000.0|2000.0|9700.0|2600.0||633.0|5400.0|1500.0|2630.0|3260.0|16400.0|
||2009|4000.0|900.0|2000.0|19661.0|16391.0|7203.0|60.0|1900.0|9025.0|4125.0|21000.0||6245.0|8900.0|500.0|4700.0|2100.0|10170.0|16600.0|150.0|2006.0|1700.0|600.0|3700.0|3530.0|14200.0|
||2010|4500.0|600.0|1850.0|19667.0|750.0|14765.0|50.0|1570.0|21250.0|6450.0|32000.0||10445.0|7197.0|400.0|6500.0|1800.0|9469.0|23450.0|200.0|3145.0|2000.0|500.0|8694.0|5890.0|15600.0|
||2011|4640.0|550.0|1435.0|35587.0|745.0|18500.0|240.0|1572.0|26013.0|4000.0|26000.0||11232.0|8115.0|910.0|1000.0|4123.0|8760.0|39200.0|550.0|3210.0|4311.0|250.0|12000.0|5810.0|15605.0|
||2012|2792.0|750.0|1400.0|33975.0|900.0|19200.0|350.0|1900.0|33580.0|4000.0|26130.0||11213.0|9324.0|1210.0|1985.0|4330.0|8512.0|44000.0|300.0|3311.0|4260.0|271.0|14300.0|6397.0|16900.0|
||2013|4410.0|800.0|6400.0|30193.0|550.0|19280.0|400.0|1580.0|23450.0|2000.0|23130.0||10200.0|9800.0|1050.0|1885.0|4385.0|5185.0|40000.0|400.0|3415.0|4566.0|270.0|19966.0|6407.0|17681.0|
||2014|5320.0|900.0|4240.0|30027.0|435.0|19260.0|5400.0|2485.0|21490.0|1000.0|18115.0||11700.0|8730.0|865.0|1886.0|4526.0|4625.0|49750.0|455.0|4430.0|2384.0|250.0|18929.0|7000.0|30000.0|
||2015|5340.0|950.0|2700.0|30532.0|540.0|19810.0|5600.0|1549.0|21750.0|2575.0|18950.0||12430.0|9580.0|845.0|1752.0|4527.0|5940.0|57400.0|500.0|4875.0|2105.0|300.0|20700.0|8500.0|38000.0|
||2016|5361.0|970.0|2850.0|45678.0|1350.0|18918.0|7000.0|1350.0|22900.0|2570.0|33000.0||12435.0|10135.0|805.0|1930.0|4603.0|6255.0|58300.0|520.0|6250.0|2050.0|175.0|20720.0|8554.0|38050.0|
||2017|5737.0|960.0|3915.0|59173.0|1351.0|25606.0|3454.0|2054.0|68823.0|2956.0|51000.0|17308.0|9500.0||2405.0|3344.0|4600.0|13891.0|45000.0|988.0|9579.0|511.0|2010.0|33933.0|17622.0|39046.0|
||2018|5907.0|945.0|4044.0|58114.0|1352.0|22882.0|2783.0|3082.0|12940.0|13956.0|49000.0|14500.0|12780.0||2090.0|2599.0|4995.0|14005.0|55900.0|1040.0|36441.0|2128.0|1950.0|27000.0|24559.0|39106.0|
||2019|6113.0|1250.0|4400.0|65205.0|1351.0|24892.0|2992.0|3382.0|13100.0|14563.0|61500.0|14900.0|7906.0||2410.0|4514.0|5540.0|14001.0|56000.0|1045.0|37452.0|2175.0|1900.0|25200.0|26977.0|38500.0|
||2020|7025.0|1254.0|5100.0|107400.0|1491.0|29902.0|3114.0|1466.0|21430.0|12206.0|122000.0|18800.0|8408.0||1990.0|4396.0|7141.0|14060.0|60000.0|1000.0|44355.0|3086.0|2150.0|24200.0|28970.0|41500.0|
||2021|7362.0|1450.0|6250.0|119000.0|2453.0|30000.0|5237.0|3751.0|28880.0|13155.0|133000.0|28000.0|11910.0||1423.0|4590.0|7528.0|19000.0|63000.0|891.0|44350.0|3429.0|2180.0|28400.0|29822.0|40050.0|
||2022|7869.0|1210.0|6200.0|122675.0|2413.0|32000.0|5498.0|1540.0|27295.0|12500.0|130030.0|25500.0|10980.0||1550.0|4100.0|8335.0|16000.0|64000.0|930.0|8053.0|2997.0|3483.0|27800.0|29929.0|51154.0|
||2023|10073.0|2802.0|5829.0|115958.0|1328.0|26309.0|5973.0|1941.0|26980.0|7180.0|127554.0|23214.0|12531.0||1839.0|2202.0|8732.0|14341.0|73560.0|1217.0|8708.0|3310.0|1754.0|29251.0|18923.0|50963.0|
||2024|7237.0|1895.0|4600.0|127230.0|2533.0|27000.0|4489.0|2166.0|31810.0|7100.0|125355.0|25439.0|12904.0||1815.0|1188.0|7201.0|3105.0|75446.0|1111.0|9301.0|2945.0|1414.0|26390.0|18393.0|53125.0|
|01.45.11.02.05. (Koyun (Yerli Ve Diğerleri), Canlı, 2 Ve Daha Yukarı Yaşta, Koç)|2004|255.0|7.0|100.0|5130.0|1000.0|262.0|90.0|50.0|732.0|80.0|1500.0||500.0|240.0|42.0|300.0|100.0|750.0|2100.0||400.0|210.0|200.0|280.0|360.0|1000.0|
||2005|255.0|10.0|80.0|4350.0|850.0|280.0|100.0|100.0|1760.0|100.0|1500.0||800.0|280.0|42.0|250.0|100.0|750.0|4500.0||434.0|200.0|200.0|280.0|345.0|2500.0|
||2006|300.0|0.0|75.0|4400.0|850.0|480.0|100.0|100.0|1810.0|100.0|1500.0||800.0|310.0|40.0|200.0|100.0|750.0|4600.0||0.0|200.0|450.0|260.0|350.0|2450.0|
||2007|275.0|75.0|410.0|4550.0|860.0|328.0|80.0|70.0|732.0|165.0|800.0||230.0|280.0|50.0|200.0|100.0|620.0|1000.0||0.0|200.0|150.0|220.0|380.0|2452.0|
||2008|330.0|70.0|400.0|2500.0|886.0|325.0|70.0|50.0|732.0|160.0|750.0||300.0|300.0|50.0|500.0|110.0|625.0|2000.0||0.0|200.0|50.0|220.0|340.0|2450.0|
||2009|350.0|50.0|200.0|2011.0|785.0|324.0|10.0|40.0|680.0|400.0|700.0||432.0|250.0|200.0|300.0|310.0|739.0|1900.0|50.0|385.0|100.0|10.0|400.0|355.0|1500.0|
||2010|400.0|20.0|130.0|2014.0|30.0|85.0|20.0|48.0|1320.0|135.0|850.0||438.0|230.0|100.0|500.0|100.0|675.0|1300.0|200.0|385.0|90.0|10.0|390.0|24.0|1515.0|
||2011|260.0|50.0|125.0|3557.0|29.0|436.0|10.0|45.0|1616.0|100.0|800.0||351.0|150.0|30.0|500.0|36.0|520.0|1800.0|40.0|320.0|159.0|20.0|1200.0|30.0|1450.0|
||2012|500.0|50.0|120.0|3687.0|700.0|446.0|20.0|49.0|1620.0|250.0|930.0||431.0|200.0|55.0|522.0|70.0|485.0|2100.0|10.0|320.0|155.0|19.0|500.0|37.0|1150.0|
||2013|750.0|60.0|200.0|3541.0|400.0|520.0|40.0|45.0|1750.0|200.0|725.0||350.0|210.0|53.0|522.0|80.0|395.0|1900.0|20.0|318.0|197.0|20.0|900.0|38.0|1685.0|
||2014|540.0|100.0|230.0|3644.0|375.0|510.0|300.0|52.0|1680.0|180.0|735.0||440.0|230.0|45.0|452.0|130.0|380.0|3200.0|25.0|360.0|243.0|35.0|1434.0|50.0|2000.0|
||2015|522.0|150.0|180.0|3506.0|470.0|490.0|270.0|41.0|1670.0|500.0|795.0||512.0|260.0|33.0|381.0|142.0|440.0|4300.0|32.0|385.0|90.0|40.0|1550.0|80.0|1850.0|
||2016|457.0|140.0|190.0|3602.0|672.0|467.0|350.0|42.0|1716.0|555.0|1300.0||506.0|279.0|20.0|380.0|172.0|445.0|4400.0|33.0|386.0|70.0|45.0|1520.0|90.0|2000.0|
||2017|265.0|150.0|504.0|4317.0|673.0|815.0|274.0|141.0|1420.0|898.0|3500.0|30.0|400.0||44.0|90.0|160.0|547.0|2900.0|40.0|53.0|36.0|61.0|1525.0|69.0|2420.0|
||2018|272.0|155.0|560.0|4420.0|672.0|741.0|119.0|483.0|230.0|5898.0|3525.0|608.0|104.0||40.0|102.0|190.0|621.0|3900.0|45.0|290.0|24.0|80.0|1200.0|108.0|2400.0|
||2019|201.0|510.0|650.0|3350.0|671.0|575.0|346.0|467.0|285.0|1086.0|5250.0|650.0|90.0||70.0|191.0|230.0|550.0|3950.0|42.0|375.0|57.0|90.0|140.0|200.0|2395.0|
||2020|413.0|512.0|1150.0|3150.0|642.0|698.0|253.0|143.0|340.0|958.0|7000.0|820.0|118.0||65.0|233.0|180.0|540.0|4000.0|43.0|950.0|55.0|125.0|3000.0|238.0|2550.0|
||2021|146.0|540.0|1350.0|3570.0|900.0|700.0|284.0|221.0|410.0|989.0|9900.0|1344.0|118.0||78.0|1315.0|199.0|1500.0|4300.0|34.0|1231.0|61.0|130.0|3010.0|366.0|2300.0|
||2022|149.0|303.0|1342.0|3750.0|650.0|785.0|183.0|150.0|510.0|900.0|9715.0|1350.0|201.0||75.0|182.0|285.0|1200.0|4350.0|62.0|241.0|88.0|338.0|2980.0|460.0|1503.0|
||2023|134.0|2.0|1248.0|3512.0|352.0|614.0|47.0|77.0|567.0|933.0|9544.0|1384.0|132.0||64.0|125.0|343.0|929.0|2284.0|88.0|293.0|45.0|246.0|3379.0|591.0|1540.0|
||2024|398.0|0.0|1200.0|3640.0|400.0|648.0|33.0|137.0|703.0|930.0|4159.0|1653.0|201.0||60.0|61.0|297.0|221.0|5101.0|80.0|119.0|30.0|258.0|600.0|575.0|1540.0|
|01.45.12.01.01. (Keçi (Tiftik), Canlı, 6 Aydan Küçük (Dişi Ve Erkek), Oğlak)|2004||0.0|1330.0|1200.0|4000.0|59.0|0.0||22.0|0.0|0.0||100.0|170.0|0.0|60.0|0.0|270.0|100.0||50.0|0.0|710.0|0.0|145.0|50.0|
||2005||0.0|1350.0|1020.0|3000.0|40.0|0.0||40.0|0.0|0.0||200.0|150.0|0.0|80.0|0.0|400.0|250.0||57.0|0.0|730.0|0.0|140.0||
||2006||0.0|1300.0|870.0|3000.0|45.0|0.0||45.0|0.0|0.0||200.0|130.0|0.0|50.0|0.0|350.0|240.0||15.0|0.0|650.0|0.0|135.0||
||2007||3.0|2450.0|815.0|2900.0|61.0|0.0||22.0|2650.0|600.0||133.0|25.0|0.0|100.0|0.0|280.0|300.0||21.0|0.0|500.0|0.0|10.0||
||2008||0.0|2440.0|0.0|2950.0|40.0|0.0||20.0|2600.0|550.0||246.0|15.0|0.0|500.0|0.0|282.0|320.0||24.0|0.0|400.0|0.0|20.0||
||2009||25.0|2000.0|0.0|2015.0|40.0|||15.0|6850.0|350.0||179.0|7.0|0.0|400.0|0.0|270.0|700.0|50.0|38.0|50.0|500.0|12.0|20.0||
||2010||20.0|2200.0|0.0|0.0|30.0|||0.0|2150.0|445.0||161.0|8.0|10.0|870.0|10.0|200.0|500.0|10.0|0.0|30.0|30.0|30.0|35.0|0.0|
||2011|0.0|10.0|1780.0|98.0|1203.0|89.0|30.0|0.0|0.0|2500.0|245.0||77.0|7.0|0.0|17.0|0.0|810.0|280.0|40.0|35.0|0.0|40.0|30.0|48.0|0.0|
